Severity,Affected sq km,Magnitude (M),Centroid X,Centroid Y,displace
1.322537669561495,860.9946030662468,4.096894525227814,83.01475578923191,17.53264175970982,RED
1.0,272.7244046248471,3.605198935197771,47.111511145012756,38.30590009838657,RED
1.0,4201.153687405021,4.309523129611897,89.94292416543608,5.938045924686008,RED
1.5766648558468024,22531.31940970066,5.503665399092761,80.05285935156398,13.967263842778156,RED
1.084565378097238,45640.10531308877,6.083086924380552,37.3686803708221,-14.220978908922348,RED
1.0,4998.555511394767,4.6717836533518335,40.30693034197182,29.75969862248271,RED
1.0,5943.652792808145,4.464291901691897,171.96773669414318,-14.094350227608013,RED
1.8829148165187222,4932.088763104216,5.588291481651872,18.87942280582895,9.34912517748407,RED
1.0,14764.407545397342,4.7340954589867765,18.45416885289213,27.275345504897835,RED
1.7887681685270689,134061.36926641408,6.825398619085189,81.8461310651484,21.49952367871877,RED
1.0,484.8835576435461,5.449296514494759,84.24082084615874,15.407673136992942,RED
1.0,35178.67991479305,5.6,17.81830258406483,23.63674333743878,RED
1.0983267924764792,3517.121187694421,4.294980377429438,18.507538987237968,4.587817603918989,RED
1.0,34659.768461723856,5.673742608577068,111.67710468953182,18.213267154998245,RED
1.713480451072877,965407.7481803258,7.498872631502028,-65.25654678313235,23.656321548078687,RED
1.0,435689.5113669467,7.2,81.83826147219736,8.00729952794983,RED
1.0,7627.660426441579,4.798342739942162,-81.3692874298047,22.931764329227875,RED
1.9699739946706072,17449.78228515269,5.181984396802364,12.490817184371902,16.443966764978796,RED
1.0,12861.458775344841,5.328156106053653,114.89437669977026,11.51875559464785,RED
2.0,331790.2234208165,7.0,23.49650324588009,12.664655577392988,RED
1.0,1324.708653981389,3.3920147857494465,-4.604635173217545,41.13229576321054,RED
1.2325047587632139,9635.831340321914,4.813996192989428,152.16214768144826,-9.195596864965733,RED
1.0763060347143132,25198.440644370017,5.176306034714313,85.2935614324517,26.795508165523405,RED
1.5311970342991386,1463007.2112926962,7.187521186280344,126.6003792249585,-16.470736956623085,RED
1.6647209499217044,326625.194652677,7.100583715023489,-21.3451989709015,6.1883081111183555,RED
1.533508268875605,79170.6540042303,6.093298346224879,-68.86685716699297,45.801094743024514,RED
1.9753431334790705,11624.139973190815,6.717259806564651,23.80746750729203,46.27034815484268,RED
1.4084869536359184,75570.24964572633,5.9,72.43871116148739,12.630107604640319,RED
1.0,45619.480775048345,5.570509484249194,15.355519467189026,7.293729198122108,RED
1.5,41585.98754756696,5.6,16.09692845273564,29.729113174995167,RED
1.9148965138802145,95920.50430610788,6.580855119432301,34.78066776406644,13.591567355196593,RED
1.0,40578.20925206048,6.231358555508,51.55047672673264,-3.3957059496820268,RED
1.0,15805.32684649947,4.735517444522001,26.898834849271218,-7.016541070121742,RED
1.0,467478.75828289625,6.578920689844997,29.91050168749357,48.62119056595286,RED
1.0,18483.81944067645,5.678887912147259,110.8340131245337,-6.569206417844065,RED
1.4691072110475787,77156.47432921722,5.787642884419031,-57.44036180905087,47.143172982270265,RED
1.0,5597.076187144996,4.546287566509271,21.08841198933436,38.80779536474153,RED
1.0,2497.3603251062955,4.180782485454208,12.228488654717035,-21.26195030518551,RED
2.0,6929.117819131984,5.40098930691293,154.5094326225728,-31.095113742823184,RED
1.4263622182239546,164779.54014386318,6.3821795491583275,65.34263029428897,0.6362580742260464,RED
1.9865383989561491,9436.026984397278,6.026923202087701,-73.52155573917041,21.671435133440994,RED
1.7592925069184737,36523.50627002527,6.155575504151084,119.43394832800561,23.918691418064427,RED
1.483880732634781,25149.214914547403,6.361313758323474,14.865801206004594,-23.9463323253755,RED
1.0,1353.0010863074742,4.1276885838094906,120.53221245184133,19.620853499285477,RED
1.0,16543.4714642999,6.3835105444987965,102.20712890364602,35.407223036890656,RED
1.7982931972091867,155461.6841542584,6.498293197209187,-50.32903775793838,-21.345904541145465,RED
1.0,839.2064255470771,4.467374608195885,26.36382124635883,42.979186314404615,RED
1.7006166262946518,11585.622634642712,6.349075060558023,-36.16846022256969,8.99927283981464,RED
1.0,1688.891343041175,4.830248202337651,-55.765870056728005,13.732093272791658,RED
2.0,11459.999621257915,6.7,16.388949116815894,34.2306421259181,RED
1.128231530508383,2360.05188943526,6.125646306101676,84.08383591456241,25.096332687901207,RED
1.177659874236944,40441.45258809651,5.1487238239317215,-0.37570585162018233,37.774403468866026,RED
1.6739942081457304,659.3711007973625,4.106594787331158,-20.63261077915395,2.586671151202488,RED
1.4687175788902742,38616.32992207085,6.056308357997507,8.337382587197006,8.420783858236966,RED
1.3947465301673285,63493.97041803963,6.257898612066931,123.04385782059853,7.8802777908236905,RED
2.0,53681.01224573536,5.580902364029168,-39.556804481661075,39.11121355890255,RED
1.0734609617918853,83128.69456680256,6.055923422924868,12.867903026057224,21.536726996019652,RED
1.3286774267387393,372387.89668326883,6.5426451465225215,86.52188021561284,24.066859409723033,RED
1.0,67223.70346131378,5.235341078141859,-4.277361139662315,16.749250630811876,RED
1.5774626555717213,26039.942832211225,5.6253431534012295,104.97371879522856,7.121553483382368,RED
1.0,1811.3940336737014,5.792442113696353,21.101305014577743,46.68606053396171,RED
1.0,1723.381279047716,4.9515462004919994,-82.70997986919235,10.310949379724311,RED
1.8487902443607318,233748.21510417014,6.920967804511415,112.55944017176834,25.54808810418841,RED
1.5,3373.6726108131425,5.443659163551615,76.91328405565676,15.345690574386623,RED
1.0,13063.795691593123,5.02152195619339,79.45631539577958,11.200120899458147,RED
1.0,69.6222097862597,3.4491366630319824,-59.96396749444639,-0.6052209025030126,RED
1.419300915445715,28100.727225184757,6.106489359188,-22.29559287085408,-5.815339874517234,RED
1.247245619805068,46911.93320323571,6.347245619805068,-21.092655414061028,8.666628782725436,RED
1.0,1695.8887498629767,5.62881575720264,112.4424677743409,30.883363501717966,RED
1.5,7306.344275429117,6.411999242764491,51.66030018507824,14.010611476916726,RED
1.2736404178607716,83159.02311737524,6.182092125358231,45.91000595370218,16.647059217664786,RED
1.0,16022.919835721927,4.7487834318544015,-30.786260291409448,17.185780284027132,RED
1.9177276757229382,632.3208293652413,4.325954908150645,-12.393810241375384,11.737376084574416,RED
1.0,8495.89524057543,5.037875217164087,128.67931254537405,-17.163323471705926,RED
1.3064634680428204,17736.88374202057,6.032243838348616,63.364560442907944,21.95838155878795,RED
1.0,59721.04515708565,5.848666304340504,-66.05155116744947,36.32987287916058,RED
1.471510636501316,35857.70581107504,5.6,164.95966236320314,-40.445024797375495,RED
1.0,168.73239786879768,2.790696362540835,-3.816556759126529,1.2917551477274003,RED
1.229215712065719,9632.917126720618,5.087411718281706,50.035620472593706,9.273908922891554,RED
1.0,260.1418216792753,4.012490885551322,38.34955408870137,28.625718479411113,RED
1.0,108.42511971463747,2.968283667400768,-48.93061447360114,-4.890060344824646,RED
1.3327876628058188,81513.18153615683,6.066721233719418,14.639735853100603,27.174890296188885,RED
1.2229507143482439,17774.150473229238,6.132459142782108,69.46055719629281,22.72456096628347,RED
2.0,11536.343575144858,6.01023762107345,-71.43483805916337,5.676983321710669,RED
1.0,1811.7684783046905,5.491961854260788,18.706592916206844,44.16327450347293,RED
1.2309886473180485,60003.51870763357,6.161977294636097,18.808099033343712,16.925532987080803,RED
1.0,1661.5178598612843,4.731978384312161,17.514126504036724,44.560277812025355,RED
1.0,81870.92434518973,6.0010548869034945,131.36568803878055,43.48422172697903,RED
1.0552403444781184,81563.95138811116,6.011048068895624,109.70629911987865,43.97286467274129,RED
1.1857336313121885,36130.25744433174,5.348586905049751,134.39810870769276,-20.319504262884532,RED
1.0975832586093253,8855.576704830997,4.6341998206623805,-42.01792819582407,41.00105705805477,RED
1.2553037312967057,73956.25899115129,5.5489392537406586,-10.26539267752176,34.359626559951174,RED
1.8708207259180212,81308.96945861599,5.948328290367209,3.078839084460167,49.70440848105941,RED
1.2462845353766487,2465.3095708961773,4.8388536061299465,22.202983073911334,-2.9650757831313754,RED
1.7584095683431658,8021.910309275764,7.221407467633236,-16.08241477894429,15.91388239920737,RED
1.0,605.8210385599144,3.5132387052427396,107.64664682068064,2.202259322714397,RED
1.0,202607.43339181916,6.116842267440312,37.12741144504937,-0.8414549663039992,RED
1.0,2477.016310159821,5.501856272368151,-114.50092179130928,33.26788860033329,RED
1.0,5072.399658724149,4.281360960190345,82.68505872989877,29.86035566026283,RED
1.0,6491.671526766476,4.7,81.5419952329849,29.568217433360083,RED
1.0,15084.03405859877,5.246010088800301,-76.5921133090776,46.560542190124316,RED
1.0,292.9971685283077,3.5049787834699475,-7.709600077897818,-27.032635981153035,RED
1.1260020278639944,29556.896503615346,5.089804664087187,24.79215340230872,29.360503882069196,RED
1.0,99486.99326481874,5.541074235238394,-0.44324468430293607,26.49367975809615,RED
1.0,410.8409057211046,5.212600686193565,77.43877633850562,34.087490273780574,RED
1.0,1730.4820585643845,5.02284413916695,32.21007062968555,21.975786996124555,RED
1.5677273179310545,286515.60008216527,7.3,-86.4113349115433,21.96152068830667,RED
1.0,15035.640986715003,5.1206855333380625,-56.41367418185189,35.431507847870954,RED
1.4896244620502448,242963.16559386338,6.548962446205024,66.84601286684973,0.5949856353541669,RED
1.0,24902.090776280373,5.844745248576819,8.315435806909022,33.01479304427421,RED
1.1149133628988093,2417.8099809273886,4.2745668144940465,82.2407704048625,43.40076375975379,RED
1.276331133888374,135001.33259685434,6.334201319666976,58.774462986065146,18.84962270384757,RED
1.0,65756.24201084443,5.988348023425931,40.99798247884527,13.21598591025915,RED
1.5,9694.249658898638,6.1880014231100535,97.82016719733082,17.235153133752068,RED
1.1412235433731495,4918.968244482271,5.514122354337315,24.564263907107822,-25.990980605356174,RED
1.4291225831605239,35833.62646231412,5.9574735498963145,121.96321510269922,18.790848689456823,RED
1.4073648223083381,2316.693666755828,5.718297076003359,79.67957560387228,30.117565187294034,RED
1.3606784684424817,3536.4591038609738,4.937764017950452,18.99168485102544,12.071286197614478,RED
1.1093549001617915,145185.4048313584,6.2,65.81610044744004,5.4200775115401605,RED
1.0,389.2884427040379,4.181716222013119,19.81499608965485,-1.919523194374964,RED
1.0,37680.54903399181,6.621137522497067,95.17571415960835,27.488175202125557,RED
1.7142924323391098,155748.41992513477,6.41429243233911,-42.600160982548545,-20.922876689259756,RED
1.0728762181355507,1316.3031522910594,5.476110429169563,53.04716739809915,26.908208638002723,RED
1.0,338.53443187719824,3.5150367373274047,128.1042817157538,35.62191730637312,RED
1.5712604699370973,83840.3408929894,6.271378140981129,76.8455270266717,17.010066395182278,RED
1.0,173.0391569709319,2.571500561332863,-14.271613415915573,-10.476692062487642,RED
1.3745482433795813,6868.632940309569,6.274909648675917,24.646378852915305,4.238497274718048,RED
1.3988661316741071,58662.05717890247,6.760680320995536,26.531434199746734,13.757371669996573,RED
1.0,45277.221966129364,5.673478145739414,56.590913639786905,3.6744353913394345,RED
1.0,1602.48998150724,5.782596556339442,115.52423498904241,27.677418291713476,RED
1.556784910928188,1612.4666508364644,5.590855857485101,-41.39044081797328,23.45229799900229,RED
1.4225604257480173,180893.24552012794,5.9,109.73805391606005,8.782598573462373,RED
1.7959263871435023,7674.10459294413,5.791852774287005,95.03292513004843,22.669705334069633,RED
1.8248768598696468,43715.01636611169,7.279704463687152,27.679439452218354,-21.666759432268407,RED
1.1636176927937667,9580.23947808457,4.869105845764986,159.79552346152272,-11.739508035772973,RED
1.0,48006.763698229246,5.366151279030694,14.612338150455564,16.210963792201323,RED
1.0,1681.8310491797026,4.921820753455218,-78.94037702866991,8.275820428708682,RED
1.125928226694815,465864.8526646007,7.174814354661037,115.07317756964017,24.583989013713797,RED
1.75033104725977,441741.05348331225,7.800264837807816,27.03889818292489,12.207330059690394,RED
1.0,3593.119478434637,4.0,95.17308390915267,4.513955913080851,RED
1.0006533907612996,11246.933540003794,4.70091474706582,1.6971334618825118,5.863403742983795,RED
1.564665482937241,378857.2200451395,6.329330965874482,68.66846696391137,18.629698543021867,RED
1.2074051867908653,42912.04385300658,5.797772448298076,13.460919236233252,0.03582619726806513,RED
1.0,4341.6890825191,4.9726710649093215,-11.401322319818064,41.20899099851277,RED
1.124867118030579,41588.50111090448,6.350265763938842,-27.31157524788911,-15.141596062209423,RED
1.8479514325755082,293708.92091764126,7.3,83.84558404990405,25.639859159084892,RED
1.5,7301.468463388712,6.3291617972937875,58.24422035108975,19.0993091251864,RED
1.0,12726.959238281068,5.154146428855854,88.56273517569304,17.90516430476528,RED
1.0,16232.022367707268,4.790622347374298,-73.9998352196283,38.14635733014863,RED
1.0,12799.820502387689,4.554160854435523,59.10824122445162,9.485694415432315,RED
1.0,1727.2703205826106,4.8841479300685275,15.46904389384403,22.273678310093594,RED
1.9799704404746528,55457.52099357036,7.62388767380368,-50.66686951761221,-23.22707674462776,RED
1.0,4984.890449442669,5.4708539086506205,22.94203016105164,-18.073389590744473,RED
1.0,40174.423370483506,5.252819591549696,-18.30118048347727,26.854370760026136,RED
1.0,250.22927051574217,5.199892027302038,21.763478901410565,2.5303655475522078,RED
1.0915654481206247,283008.1310162025,6.5732523584965,-81.34552182234131,44.29178707508202,RED
1.0,1206.717496999002,4.43193094576571,-44.54869411445573,3.176131064934439,RED
1.0,11473.222370303341,6.933700587060182,96.14706175235558,31.290694389665617,RED
1.0,7690.430624768313,4.559136536317077,-13.352479497848684,7.458028946332389,RED
1.0,4913.871441128637,5.299160134793596,30.30772979482861,-21.843547998188015,RED
1.0,5917.173292295096,4.29745307082001,123.45155467293904,11.503052521887987,RED
1.0,5157.742875698217,5.4,63.258177555543924,14.83260883757669,RED
1.5969106905466561,440046.7266240832,7.677528552437325,36.5518347951712,10.513431243256576,RED
1.9995577032504386,11622.983541618301,6.699115406500877,22.406201377580672,46.74561710430719,RED
1.1152755529589764,13183.903632587644,5.3305511059179524,57.49756483378172,15.547472670192775,RED
1.0,13022.52062335492,4.821494007887801,108.64079519462683,6.358950053634153,RED
1.1724469477259531,8988.865648864748,4.675915116361525,-73.96040662233915,40.340985500138586,RED
1.0,35193.7596562922,5.6,18.899570262343712,21.14805205317232,RED
1.0,1812.216805549054,4.612185474523583,8.537843504680552,35.972427792586444,RED
2.0,54978.23126065458,5.520444837246427,61.41373420088104,22.573601225224973,RED
1.3297942219428702,1268.5199384983202,4.457464977051463,157.22998963023866,-19.16566541118003,RED
1.51058075745956,7867.145509320172,6.4,20.752479196591892,21.898148236726875,RED
1.0,16447.336963845803,5.722693710811799,44.06417385594017,42.9235056074736,RED
1.5,1555082.6094522409,7.298333711064137,126.20075993024528,-15.121548018911902,RED
1.0,13769.713188293756,5.243102193314679,3.5902037917678484,25.140224103728265,RED
1.0,8307.390470187598,4.850892951238011,98.45096295594811,2.712152382335124,RED
1.974878495088509,6982.300712711527,5.245218708840684,171.85159209337968,-34.79674295707605,RED
1.982544223671888,46617.54348091846,5.924438086859357,-72.63975217002876,43.89920364851217,RED
1.448840038083628,438035.9033073351,7.4488400380836275,70.15126439136759,22.140388516124506,RED
1.4381786132483445,2406.9378939072712,5.468546416025497,-61.96163368719203,-4.676347319083009,RED
1.0,18620.93989615886,5.855262355482269,146.20367550360373,-21.522063153488943,RED
1.0,1693.8722508450523,5.632135916942369,112.50900377552507,30.814146471543964,RED
1.0,1268.7441108769779,5.01498299727023,14.547763300462924,22.005580232053543,RED
1.275480616034937,24953.161130965294,5.375480616034936,12.360609942790887,23.09321121301938,RED
2.0,11480.207730248778,6.7,17.13539651837533,35.78300995651088,RED
1.9503856266611626,7585.673109552241,6.985886941320674,-79.74402978086289,-0.04710392076525394,RED
1.1377008565761855,3287.771990810068,5.3275401713152375,21.623477236715072,25.96554483253017,RED
1.0557964999786238,51393.265871388925,5.711592999957247,101.21320790255857,10.640200732833854,RED
1.3916804999922283,16403.14089150231,6.247487550006994,36.104227619340946,28.786982217942196,RED
1.0,1371.4893675947446,5.0248398001335115,101.51201618224081,26.318260708065054,RED
1.0,224.352030992304,4.857105529502969,17.637839854907934,8.103166550388208,RED
1.0,3214.67552815047,4.8,61.134273233539226,13.363255681197284,RED
1.0,2852.4430854218076,5.578698801399342,23.25394760760132,33.48941013895688,RED
1.6079064230954274,4920.628850661023,5.051068992333598,32.81674285411144,23.849422783382813,RED
1.1246151753944722,923.7226145800038,4.576000543974373,125.7327035520036,29.12398224350319,RED
1.0,3918.339489521595,4.27490274064017,-75.00289666946468,17.51236637679075,RED
1.0,5941.761074661556,4.354554283933016,124.7842969869966,9.75090179751541,RED
1.2369333249066488,430120.03010502836,7.04738666498133,108.83818178778235,28.027508625140594,RED
1.5,81549.59512988625,6.003217938966661,-54.90092632012325,47.60428755918209,RED
1.0,854.561341390818,3.890796600643103,-56.96189866063321,32.717193461799766,RED
1.0,343.740918100086,3.471657886884675,128.34787533541373,34.61323019387213,RED
1.0,8262.441943804957,5.690141985619749,-17.825698143179125,3.5501277634997974,RED
1.9338348111655597,422361.24208258797,7.2,79.35002064042516,26.56167717664331,RED
1.0,378.54032455175377,4.122986582661503,54.382330576189865,13.001908318965485,RED
1.0,98185.96989270643,6.457601985361855,10.962566093044348,18.963826411278326,RED
1.4752643623385677,4924.877426569769,5.5475264362338566,22.00394124198358,-10.074603663291919,RED
1.0,866.4721086987486,4.977524405183495,37.78591123544736,36.39670880108339,RED
1.7655743999884854,22247.230218629596,5.63590207999194,70.54572497931412,12.813687070974488,RED
1.6725418727566168,1395277.0083929978,7.441558621859264,53.66963315946985,-7.439755610114846,RED
2.0,11456.356962904181,6.118062323326791,119.71014210067042,-16.961094315261377,RED
1.0,4318.218899878948,3.9654630482240094,-113.60544261613003,37.771706169457595,RED
1.3321320932991867,27938.2043162967,6.632492465309431,40.88374148085567,1.3904731365544336,RED
1.533397456120347,137415.30748110075,7.659923052655584,30.59645773706916,-18.763329577209742,RED
1.2654964074290724,82649.19509835482,6.106198562971629,129.61440512901726,36.80703532229445,RED
1.0,45192.61472016252,5.983439083367698,77.67692715442732,-8.995147447065946,RED
1.3392499841463188,7269.911698218046,5.521299942926747,25.100909784999374,22.99585494593247,RED
1.6824502997424116,17569.103378242948,5.581059640309106,35.91947686036262,18.508927970043217,RED
1.84810923501563,11408.346624487514,6.654432770504689,30.74493385508532,32.98880768281762,RED
1.0,3679.80167644731,4.005283853709975,13.075680521405317,15.082006384052313,RED
1.1151448823039956,45530.536974354414,5.457572441151998,-1.762117367669461,42.047528647273154,RED
1.5,41614.29076932383,5.6,27.395483084880787,31.585888059513174,RED
1.5,3381.5074677755365,5.472253532027505,101.12562275135357,11.411820331316054,RED
1.0,12863.739921891089,4.812646416842253,26.98677991077388,15.135534492595959,RED
1.963360320446038,2344.401441757688,5.310991903866189,-60.526164776149905,7.649813168142376,RED
1.0,4904.017311199092,4.202056899187139,56.49596318841343,37.48357748028754,RED
1.2839500267578554,97160.65486440637,5.697530037460997,22.338466132662234,0.3115949781913159,RED
1.0,3185.336719832784,4.8,29.733716565480165,9.923667302096568,RED
1.0,36638.34364930227,5.511344770474899,120.4047670210019,2.3809262246229084,RED
1.0,13716.472208461133,4.998021769217373,88.505203028951,26.988739645946712,RED
1.3118794357637253,11311.814536026186,6.4935638307291175,84.59688390455636,35.19743097997637,RED
1.6699859318966241,79258.03519275613,6.066002813620675,-46.094385384033956,46.72278299247066,RED
2.0,327300.6833264116,7.0,32.02688189708312,16.181057015080736,RED
1.2213990682718687,3563.753870128948,5.578600931728131,15.5867423998531,10.863190909633762,RED
2.0,381440.8513096585,7.2,56.591542889822236,5.928361006913991,RED
1.6566132978223558,21902.721945155616,6.019258616951298,-43.70843576252791,13.275984674072,RED
1.4172858951278138,3338.6691589468037,5.251114611230065,35.447170919111954,16.402679861171684,RED
1.0,163.64710646399465,2.967742256763748,3.4611182370104245,11.09615362666272,RED
1.0,1730.2697534173324,5.03001315040363,33.19948635334897,22.093892359671003,RED
1.0,847.3038374315588,4.776494641067921,1.2280156374538755,28.26479215994745,RED
1.928630562115394,95933.83535842765,6.7,34.552914928797506,16.006440422123262,RED
1.0,3528.7670551201086,3.9876383078621553,18.552656379779265,-3.221713397803017,RED
1.0,465206.8638579711,6.5907639471888615,36.22982694103307,49.07864822411699,RED
1.8372090107937706,1314.64767684998,3.8511627032381313,30.206217861086603,21.3284906971235,RED
2.0,11482.94485374403,6.3761702673015,-25.318953925146502,19.834551471627726,RED
1.0752361355029987,42503.463655256695,5.345141681301799,17.817718874756707,12.01427082286558,RED
1.0,462839.5244566461,6.619154171129559,43.53094641400408,48.643129211929875,RED
1.2233572636292602,47532.04978038832,6.04671452725852,-30.305614619220492,23.59885158692842,RED
1.5015179603501663,35050.714210246166,6.001214368280133,16.18617285141036,39.93091270114826,RED
1.1233293079027034,3572.819438777474,5.6766706920972965,14.11314618054602,7.955777527220542,RED
1.0,265.7941416264592,3.7883841009738934,78.61429675454798,16.50043522504909,RED
1.1690431836814943,74893.04017175775,5.764765453054805,52.3588652595539,4.468052891295859,RED
1.0,12876.894683848774,5.22582399586783,94.14658585557194,10.966100395043895,RED
1.753868082709913,16303.757527004223,5.847679150374052,46.46922184644339,47.49123296691359,RED
1.0,843.3281461162559,4.746734667616453,12.947729696224599,40.55573733660378,RED
1.0,19209.306433790844,5.180871954998771,15.716898807980701,17.802112073832323,RED
1.0,37554.724259677896,5.381740784730611,12.616367896061854,10.007076804057977,RED
1.3785240573493127,78168.54658065067,5.978524057349312,-84.58059030108177,45.56763291938361,RED
1.0,3920.368352955629,5.35560552168046,124.66645686033617,34.657674132871904,RED
1.0068779622196493,6941.222083918975,6.20137559244393,13.723336003991118,3.686918318921918,RED
1.0,235.05302127294988,3.9150210891218107,115.38319343929412,-6.161320187095782,RED
1.6635235939134523,36792.87402155198,5.963523593913452,82.5657991697589,30.059319131144,RED
1.5888025111174542,289086.5048684957,6.9710420088939635,33.25764587339519,35.66469629274555,RED
1.0,1803.1515138751188,5.537834366630619,-22.63338505236056,33.92306150918793,RED
1.0,3578.247371465882,5.592256398813305,12.803480343326749,3.0896262703932162,RED
1.0,1776.5117749118683,4.989556284813184,-87.53019070229911,12.913279394706784,RED
1.5454123679732072,55090.563345639704,5.781835052810717,10.193766145013697,7.463324413727612,RED
1.0,251.6436706092365,4.533592730075546,82.05284422794595,-8.381100698476848,RED
1.0,693.1350423975942,4.920322788026375,69.38252704619147,34.98690029781247,RED
1.3641834093628151,3411.777788977346,5.038223591833572,102.33820177324473,16.868591421797017,RED
1.0,98138.19359499202,5.3571829499223345,12.663361488218808,1.9631339707897135,RED
1.4076837713263153,73265.97436221637,5.518463245734737,52.91655284011546,27.68336939012588,RED
1.657892379136406,425639.26985021075,7.2,77.64019854884292,19.872087579690152,RED
1.5700423802201784,912.3737204474804,5.583080522418339,20.775621166570055,20.490583091084964,RED
1.0,59955.959093385594,5.6,-84.38213126615946,16.75336947167094,RED
1.1198910934727122,141749.37720014583,6.111716843029051,21.009213795696652,30.713407067796137,RED
1.0,1754.9972402591782,4.8204777542184685,14.286358749770521,24.384702516938884,RED
1.5314549141893052,29013.780198796,6.022346302635402,54.94369783917911,28.497173051216713,RED
1.3560273286620037,58986.730375725885,6.3832601230564086,-3.597318600048805,10.603686685491848,RED
1.0,378.17388652701777,3.2478458753598476,71.97297525920463,-1.2456582347738152,RED
1.0,432977.58952460816,7.059988413955405,104.57857650004763,20.76751389385319,RED
1.0,19041.50597441903,5.15960819552383,74.38966512601826,0.524722800414839,RED
1.0,99209.69164856253,6.0772283151407684,1.6025604978163814,29.914588368637713,RED
1.0,293.16123839827605,3.534237788368449,-4.311817671795905,-27.479479503962946,RED
1.1165830745556966,224271.3974198914,6.634974922366709,9.520801646001964,25.570218183748196,RED
1.0,731.9413828428411,4.451939067648526,-3.512144814468023,8.670632208006658,RED
1.0,348.95575082046867,3.5975869667138967,126.88526073792184,35.65856228574306,RED
1.0,1628.5140402438124,5.078353455213454,51.62736668267624,41.701083099939204,RED
1.0,14611.961870028006,5.040299903499639,-20.118471419253524,51.3870217536097,RED
1.0,1292.923896874214,3.7293306774698833,-0.0459030534978222,18.257892875221003,RED
1.0,5947.115324603793,4.482134102828623,122.52568712435259,9.9606569854658,RED
1.0,5945.912885209802,4.364196203459828,125.0093393887524,9.455039496835173,RED
1.0,7783.00490603688,5.153468430407981,-34.425861530685054,8.989205918788954,RED
1.0,59915.861803960106,5.6,-84.06787235913724,29.160691745050585,RED
1.0508067667079826,132843.6327243433,6.46951593997521,83.95610788156674,24.356251177291192,RED
1.3995187845869348,9441.083992988011,5.699759392293467,-37.92651567315782,18.549367330283513,RED
1.0,3470.298580635464,4.388230470543999,31.701220016701285,35.7620006232728,RED
1.0,241.84337600543228,5.665404532367372,13.317499017715127,-8.778040229968157,RED
1.0,15022.785003402923,4.873448925808536,-14.20898193308446,34.48538782416561,RED
1.0,1264.5064663344335,3.259215439677308,-57.08785063280721,-25.67677153737256,RED
1.0,14336.16371925494,5.258218192759939,27.738774149164776,39.600650132453744,RED
1.5768573811327002,231004.4048498607,6.6,71.838582975809,13.657111959387093,RED
1.0,1619.4851526880948,5.382416471649801,26.767077997502298,17.78779370641479,RED
1.0,4946.137777149637,5.488129090449089,37.49069819895923,-27.499933717720534,RED
1.4902841135303617,3536.593916910114,5.305829531881782,19.5688692252729,19.206884269904826,RED
1.7853041125366444,11542.349202753167,6.270608225073289,17.950283750069612,37.986056161277176,RED
1.0,246.0055814756141,5.558808221809822,12.961683515230385,-10.046489629240458,RED
1.2025763102490452,59361.58527075702,6.0456678825478996,-38.08014968329472,26.526192657920518,RED
1.7388666771330326,17607.59243811112,5.330566661433484,9.981805390549944,13.46415670142941,RED
1.0162217230235935,25314.191556372698,5.106488689209437,113.64622067864809,27.56273408307612,RED
1.6587176387270222,6711.915923659238,5.819819985835938,28.324296198863365,16.88821138120738,RED
1.0,21939.815278186543,6.016041122526218,16.53044392843093,-7.193919913144573,RED
1.0,4215.7106324891665,4.434244511537563,97.99993709940995,7.7225299822777425,RED
1.0,241.56555960355539,5.354952246107276,17.579613728474136,-1.2576358675248498,RED
1.0,37310.49361269577,5.756797429731608,105.15990980808866,17.997323284404466,RED
1.0,8190.299519771153,5.555463579730067,-17.366343188248507,2.2484446705239667,RED
2.0,11447.253333507024,6.7,15.918126568526827,33.25148434955672,RED
1.0,44008.4011833745,5.308755862309569,101.67880573437856,0.5560690942869719,RED
2.0,11438.770491466948,6.7,15.604787235216792,32.5998404426,RED
1.2596708389504139,45891.34435992347,5.677901251685124,-6.298101769096473,12.443170466651504,RED
1.0,44645.10538683743,5.787889453119191,121.64913600453858,8.743193540445894,RED
1.0,1755.5948588364997,5.729370160937467,73.0942720855853,38.42912147299304,RED
1.0,5073.692836538009,4.9829774456234945,101.23154503413815,20.437722466913314,RED
1.4748252365153234,7314.455993252708,6.494265993364358,29.97881651420601,3.7976166705224985,RED
1.4736173710701987,3356.325833088006,5.39472347421404,38.61064100807152,21.688051120266305,RED
1.1539943720266725,226576.63875490593,6.784793246432007,41.42727704261755,26.80598348460891,RED
1.271035502782986,2823.2400342637648,4.5747573966604165,56.87854536405476,38.831829487638934,RED
1.2265216260361056,1374.9207568374432,4.596130536567505,95.02451250975102,25.202077463413616,RED
1.0,732.2725758180392,4.310662356717011,-9.434148345983154,4.012308490999381,RED
1.0,1753.6254752418135,5.152858118250111,16.95078153757137,26.940265099890148,RED
1.0,1769.9228197976886,5.773289526303327,59.93215067803317,40.78685940371693,RED
1.0,218.1049528155874,4.550532009655391,2.399308524432353,-10.72836338143416,RED
1.4117761133059095,25091.48795631271,6.188262671934183,13.742140123492101,-13.679600734843213,RED
1.0,51842.4520128198,5.653791151769966,105.86528735321319,8.326969523278713,RED
1.2613248009387994,73928.98342525122,5.54773503981224,-7.768852487541878,34.095824231508196,RED
1.0,157832.38584701132,5.735081910933502,19.980506022658005,-6.047567273097918,RED
